segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
4136,2,0.2670457213372811,2,2_chiste_programa_hoy hoy_chistes,0.1797184811287876,28.0,28_puta puta_noticias_puta_ta,0.0873272402084935,Lucho Miranda,2024,2020,2,2_chiste_programa_hoy hoy_chistes,"no me conocen, para estar por lo ácido. Me presento, me llamo Luchumianda, soy comediante y para la gente que no me conoce, eh no. No estoy curado. Tengo tengo ",0.0923912409202941
1168,2,0.1801391797818772,17,17_natalia_chiqui_alison_javiera,0.0929504986418503,19.0,19_través_mar_viña_viña mar,0.0871886811400269,Natalia Cuevas,2003,2000,19,19_través_mar_viña_viña mar,"está con nosotros en Viña del Mar. ¡Aquí está Marjorie Estari, súmale! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah!",0.005761817501823405
2117,2,0.2304620974142346,20,20_hermana_fea_curado_marihuana,0.1433805400224395,24.0,24_amor_dije_pa_pa pa,0.0870815573917951,Nancho Parra,2013,2010,20,20_hermana_fea_curado_marihuana,"No, a ver si me ayudan, dice. No, un momento. Lamentablemente, mi hermana un poco erótica. La población le decía la cinturón de seguridad, se subían el auto y s",0.056298982630644395
314,2,0.1951111676381886,19,19_través_mar_viña_viña mar,0.1080640876840605,17.0,17_natalia_chiqui_alison_javiera,0.0870470799541281,Sandy,1993,1990,19,19_través_mar_viña_viña mar,"Y queremos tener un buen humor esta noche para saludar a nuestro próximo invitado. Se ganó su derecho al acompañarnos en el programa ""Camino Selección al Festiv",0.02101700772993241
1117,2,0.3445953707145758,27,27_soltera_bebé_arturo vidal_tinder,0.257571939261829,23.0,23_amante_marido_mujer_matrimonio,0.0870234314527468,Arturo Ruiz-Tagle,2002,2000,15,15_hombres_mujeres_mujer_hombre,"Y una vez Y una vez estuve enamorado. Fui feliz. Tuve una mujer con la cual teníamos los mismos gustos. Me dejó por lo mismo. Le gustaba a las mujeres. Oye, mi ",0.17054850780908218
3202,2,0.3784059617774208,6,6_quinta_vergara_público_quinta vergara,0.2914002664422864,14.0,14_ho_ho ho_aplauso_muchas,0.0870056953351344,Bombo Fica,2018,2010,6,6_quinta_vergara_público_quinta vergara,"Algunos dicen, ""Sospechosa la hueva."" Pero para mí no es sospechoso. Para mí es claro y para la quinta Vergara es importante premiar este retorno a este escenar",0.20439457110715198
3913,2,0.2067340597304844,11,11_hijos_mamá_papá_hijo,0.1197321868266158,5.0,5_colegio_niños_papá_hijo,0.0870018729038686,Belén Mora,2023,2020,11,11_hijos_mamá_papá_hijo,Y acá hay varias. Y ahora estoy viviendo una nueva etapa de la maternidad. Soy madre de un adolescente. ¿Quiénes son madres o padres de adolescentes acá? Una ma,0.032730313922747195
1512,2,0.1873844127003675,3,3_humor_quinta_quinta vergara_vergara,0.1004791329072303,2.0,2_chiste_programa_hoy hoy_chistes,0.0869052797931372,Coco Legrand,2006,2000,2,2_chiste_programa_hoy hoy_chistes,"De verdad no existe la gaviota de oro ahora, esa la recibí y hoy día francamente el cariño que ustedes me han brindado, ojalá que los haga reflexionar para uste",0.013573853114093107
1509,2,0.20443921947361932,6,6_quinta_vergara_público_quinta vergara,0.1176722989752634,14.0,14_ho_ho ho_aplauso_muchas,0.0867669204983559,Coco Legrand,2006,2000,6,6_quinta_vergara_público_quinta vergara,"Muchísimas gracias. Con el gran, por supuesto, una noche que se han ganado el cariño del público. Gracias. Muchísimas gracias. Gracias. Qué orgullo, qué maravil",0.03090537847690751
2786,2,0.1831487655534261,27,27_soltera_bebé_arturo vidal_tinder,0.0965041905175294,23.0,23_amante_marido_mujer_matrimonio,0.0866445750358967,Los Locos del Humor,2016,2010,15,15_hombres_mujeres_mujer_hombre,"que está haciendo él acá es solamente un personaje. ¿Me entiendes, maricón? No, córtala. No, no, pare, me van a disculpar. La palabra maricón no existe. O sea, ",0.009859615481632694
3584,2,0.39071871830159177,22,22_verdad_agradecer_emocionado_quiero agradecer,0.3041655942951601,14.0,14_ho_ho ho_aplauso_muchas,0.0865531240064317,Javiera Contador,2020,2020,22,22_verdad_agradecer_emocionado_quiero agradecer,"de tu vida, ¿no? Muy bonito, a más que en un momento histórico en nuestro país, yo creo que nada, es importante estar acá, es importante hablar y que el público",0.2176124702887284
4332,2,0.2563655043774531,11,11_hijos_mamá_papá_hijo,0.1698286239897387,16.0,16_comida_comer_dieta_mamá,0.0865368803877144,"Daniela ""Chiqui"" Aguayo",2025,2020,11,11_hijos_mamá_papá_hijo,"y una pareja de papá linda, pero linda, huevón, para ustedes lo vieran, ella linda, él lindo, el hijo lindo, huevón, son pero lindo, lindo. O sea, no me creo es",0.08329174360202429
1379,2,0.25063203519476,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1642878107657873,21.0,21_buenas noches_noches_buenas_pecadora,0.0863442244289727,Carlos García,2006,2000,6,6_quinta_vergara_público_quinta vergara,"Gracias, de verdad. Me habían dicho que el monstruo era algo que nunca lo había podido imaginar y acabo de comprobarlo. Bienvenidos, gracias por dejarme estar c",0.0779435863368146
1331,2,0.2564702344998791,10,10_maestro_hora hora_ruperto_hora,0.1703035986526662,2.0,2_chiste_programa_hoy hoy_chistes,0.0861666358472129,Felo,2005,2000,10,10_maestro_hora hora_ruperto_hora,No sabe que pasa realmente un gran gran momento. La quinta de pie de estudio Apelo.,0.0841369628054533
4467,2,0.2116031347287603,6,6_quinta_vergara_público_quinta vergara,0.1254949883283992,14.0,14_ho_ho ho_aplauso_muchas,0.0861081464003611,Juan Pablo López,2025,2020,6,6_quinta_vergara_público_quinta vergara,"los años me preguntaban, ¿cuándo en Viña? Bueno, aquí estoy. Así que muchas gracias, muchas gracias, estoy muy contento. Sigue en el escenario de la quinta Verg",0.0393868419280381
3446,2,0.2898076840014373,15,15_hombres_mujeres_mujer_hombre,0.2037222723277616,23.0,23_amante_marido_mujer_matrimonio,0.0860854116736757,Jani Dueñas,2019,2010,4,4_chileno_chile_argentino_chilenos,"Es una palabra que a mí ya como feminista como que no me ofende tanto. Ahora como judía me está iweando, me ofende mucho. Alguien no se leyó los libros de histo",0.1176368606540859
1207,2,0.1837641591946761,19,19_través_mar_viña_viña mar,0.0980044886057148,17.0,17_natalia_chiqui_alison_javiera,0.0857596705889613,Sandy,2004,2000,19,19_través_mar_viña_viña mar,"El gran cambio esta noche estuvo en Villa del Mar. 40º Festival Nacional de la canción saludando a un artista tiene todo el cariño del pueblo, chileno. El caris",0.012244818016753492
2726,2,0.264537919371909,27,27_soltera_bebé_arturo vidal_tinder,0.1788630564356222,24.0,24_amor_dije_pa_pa pa,0.0856748629362868,Natalia Valdebenito,2016,2010,11,11_hijos_mamá_papá_hijo,"Cuando estáis enamorados, está todo bien, po. Harta sexualidad, tonta y cansada, pero de la pura cacha. Como qué te pasa, no, si estoy feliz. Imagínate qué prec",0.0931881934993354
3429,2,0.2044160307175794,14,14_ho_ho ho_aplauso_muchas,0.1187791291630727,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0856369015545067,Felipe Avello,2019,2010,21,21_buenas noches_noches_buenas_pecadora,Bien. Muchas gracias. Perdona. Amigos. Muchas gracias. ¡Nieve! ¡No! ¡Nieve! De esta Me voy en sangre. Me voy en sangre. Un gran aplauso para Augusto Chuster. Pa,0.033142227608566
2846,2,0.1753780363986003,24,24_amor_dije_pa_pa pa,0.0899051090106773,12.0,12_perro_perrito_selva_lobo,0.085472927387923,Ricardo Meruane,2016,2010,20,20_hermana_fea_curado_marihuana,"Que se lo hayan llevado preso, huevón, por abusar de la tolerancia, huevón, mire usted. Ahora, ¿en qué nosotros acá, oye, como le decía, en esta cuestión, se ha",0.0044321816227543
626,2,0.2096914773432604,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1244724707663921,21.0,21_buenas noches_noches_buenas_pecadora,0.0852190065768683,Gilberto Gless,1997,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"Un poco o más, pero aplaudiendo, yo no lo pude, pero lo siento. Ah, no lo puedo. Ah. Yo creo. Yo creo. Que tú. Nada. No los oigo, que arriba de Buenas noches. ¿",0.0392534641895238
2113,2,0.17832384862006878,13,13_ay ay_salta salta_salta_ay,0.0931696097569712,1.0,1_canción_almas_cantar_vivo vivo,0.0851542388630976,Nancho Parra,2013,2010,2,2_chiste_programa_hoy hoy_chistes,"Más fuerte. Préstame tu corazón para jugar al amor. Déjame beber de tu boca la dulce miel. Quiero jugar ajá a la voz. Quiero jugar para dijo el huevón, puta qué",0.008015370893873594
1269,2,0.2305126866216444,20,20_hermana_fea_curado_marihuana,0.1454600604591074,24.0,24_amor_dije_pa_pa pa,0.085052626162537,Los Indolatinos,2004,2000,20,20_hermana_fea_curado_marihuana,"Llega la cabra chica donde el tío le dice, ""Tío, tío, yo yo ¿Puedo quedar embarazada de un susto?"" No sé, pues loca, depende, pues. ¿Depende de qué? Depende cóm",0.06040743429657039
2919,2,0.24896826819894258,23,23_amante_marido_mujer_matrimonio,0.1640388163924563,27.0,27_soltera_bebé_arturo vidal_tinder,0.0849294518064863,"Daniela ""Chiqui"" Aguayo",2017,2010,23,23_amante_marido_mujer_matrimonio,"Se me atravesó un pensamiento igual. El primer pensamiento que yo tuve fue, ""Yo le digo que sí a este huevón y va a ser con la última persona que yo voy a tener",0.07910936458597
2899,2,0.2179161284069434,6,6_quinta_vergara_público_quinta vergara,0.133148870521181,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0847672578857624,Juan Pablo López,2017,2010,6,6_quinta_vergara_público_quinta vergara,"Lo conversamos en un momento, sabemos que tú no te lo puedes creer, pero está pasando. Yo quiero que, por favor, escuches como el público. Gracias, gracias, de ",0.04838161263541858
284,2,0.1768483062465058,6,6_quinta_vergara_público_quinta vergara,0.0922737543259855,14.0,14_ho_ho ho_aplauso_muchas,0.0845745519205203,Hermógenes Conache,1991,1990,21,21_buenas noches_noches_buenas_pecadora,"una clavadita. Y el caballero que está en la butaca adelante se paró y empezó Buenas noches, muchas gracias. Un placer ya haber estado esta noche. ¿Cómo te va? ",0.007699202405465205
3257,2,0.1994548060406764,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1150327555455487,14.0,14_ho_ho ho_aplauso_muchas,0.0844220504951277,Jenny Cavallo,2018,2010,17,17_natalia_chiqui_alison_javiera,"de plata para Jenny. Recíbela con mucho cariño, tal como recibiste la invitación a formar parte por primera vez de este magno espectáculo. ¿Aceptaste el desafío",0.030610705050421003
3827,2,0.3830092282296136,6,6_quinta_vergara_público_quinta vergara,0.2987750116551094,14.0,14_ho_ho ho_aplauso_muchas,0.0842342165745042,Pamela Leiva,2023,2020,6,6_quinta_vergara_público_quinta vergara,"Sí, aguántenme. Déjeme ganarme la segunda, por favor. Déjeme ganarme la segunda. Tengo algo Tengo otra parte Eh, yo soñaba con que esto pasara y también me gust",0.2145407950806052
2939,2,0.2893103317278165,23,23_amante_marido_mujer_matrimonio,0.2052809826748223,15.0,15_hombres_mujeres_mujer_hombre,0.0840293490529942,"Daniela ""Chiqui"" Aguayo",2017,2010,15,15_hombres_mujeres_mujer_hombre,"Dice, ""Mi amor, voy a estar de borde."" Voy a jugar a la pelota. Él no va a jugar a la pelota. Él va a pararse a la cancha para ver si con cuea la pelota le rebo",0.12125163362182811
1251,2,0.1957420904942599,20,20_hermana_fea_curado_marihuana,0.1118726681427917,24.0,24_amor_dije_pa_pa pa,0.0838694223514682,Los Indolatinos,2004,2000,20,20_hermana_fea_curado_marihuana,"Ya que estáis hablando de la familia, conversa también de toda la familia. Pues ¿qué estás hablando de mi familia? Yo no he hablado de la familia mía, po. Habla",0.028003245791323503
3600,2,0.2223735170272211,23,23_amante_marido_mujer_matrimonio,0.1385670614514596,7.0,7_vieja_suegra_abuela_abuelita,0.0838064555757615,Ernesto Belloni,2020,2020,23,23_amante_marido_mujer_matrimonio,"No, te juro que es que es que yo encuentro que hoy día los hijos cuesta tanto que se independizen o si no, pregúntale a la mi celda a ese lema. Pero uno cuando ",0.054760605875698115
4004,2,0.24096248304092377,3,3_humor_quinta_quinta vergara_vergara,0.1571686108149765,19.0,19_través_mar_viña_viña mar,0.0837938722259473,Fabrizio Copano,2023,2020,6,6_quinta_vergara_público_quinta vergara,"Una propuesta fresca, moderna, actualidad, cultura, pop, redes sociales, todo se mezcla en este relato tremendo, pero maravilloso y chileno y además que triunfa",0.0733747385890292
2414,2,0.1957603291224376,24,24_amor_dije_pa_pa pa,0.111969170585169,20.0,20_hermana_fea_curado_marihuana,0.0837911585372686,Dinamita Show,2015,2010,20,20_hermana_fea_curado_marihuana,"Aso, aso. Apágalo. Ya, tírate un ojo más porque nos vamos. Ya. En el mundo de la fea... brevas. ¿Ah? Brevas. Breva, sí. El brea soy vos. Ah. Breva, sí. En el mu",0.028178012047900408
1444,2,0.2449067141632548,1,1_canción_almas_cantar_vivo vivo,0.1611339305726515,13.0,13_ay ay_salta salta_salta_ay,0.0837727835906033,Julio Sabala,2006,2000,1,1_canción_almas_cantar_vivo vivo,"y no, bailamos. Eso es gritito para dar ánimo. Yo no lo sé. Señores, ¿cómo fue que no lo creí? En español. También cantando versos en inglés. Lo dan de vivir de",0.07736114698204818
3080,2,0.4787801509903486,14,14_ho_ho ho_aplauso_muchas,0.3951227745938331,6.0,6_quinta_vergara_público_quinta vergara,0.0836573763965155,Rodrigo Villegas,2017,2010,14,14_ho_ho ho_aplauso_muchas,"Ahora sí. Está solucionado, nos están informando y con este aplauso continúa Rodrigo Villegas. ¡Vamos! Muchas gracias. Muchas gracias, verdad. Gracias. Gracias.",0.3114653981973176
1510,2,0.2403351015883856,6,6_quinta_vergara_público_quinta vergara,0.1567809721491317,14.0,14_ho_ho ho_aplauso_muchas,0.0835541294392539,Coco Legrand,2006,2000,6,6_quinta_vergara_público_quinta vergara,"Realmente, te mereces con creces, Coco, por Dios que hay que aprender de ti, te lo decía. Te estaba observando denantes ahí y me emocionabas con la capacidad, l",0.0732268427098778
3583,2,0.1950438135259902,17,17_natalia_chiqui_alison_javiera,0.1114991479480336,6.0,6_quinta_vergara_público_quinta vergara,0.0835446655779566,Javiera Contador,2020,2020,17,17_natalia_chiqui_alison_javiera,"¿Viste? Es que es verdad, weón, es terrible. No, muchísimas gracias. Es un momento muy bonito. Eh, con la parida nos hemos pedido el público agostado. ¡Oh! ¡Epa",0.027954482370077
523,2,0.1840266048977841,24,24_amor_dije_pa_pa pa,0.100514343655237,23.0,23_amante_marido_mujer_matrimonio,0.0835122612425471,Dino Gordillo,1996,1990,23,23_amante_marido_mujer_matrimonio,"si cola peligroso, ¿no? Y ahí lo empieza a atacar. Negro. ¿Por qué no me lleváis un motel? Seis que te llegaría, pero no sé a dónde quedan. Esa es la silla que ",0.017002082412689898
1375,2,0.1729730265530458,24,24_amor_dije_pa_pa pa,0.089476113097373,27.0,27_soltera_bebé_arturo vidal_tinder,0.0834969134556728,Carlos García,2006,2000,1,1_canción_almas_cantar_vivo vivo,"algo así como jugar al billar con una soga. Y ella lo mira y le dice: ""Odio, siento odio, vamos a seguir vengándonos"". El hombre la mira y le dice: ""Ya no, me q",0.0059791996417001975
3818,2,0.1822370427986472,16,16_comida_comer_dieta_mamá,0.0988996363204088,11.0,11_hijos_mamá_papá_hijo,0.0833374064782384,Pamela Leiva,2023,2020,11,11_hijos_mamá_papá_hijo,"Tengo una noticia muy importante que darte, mamá. Mamita, escucha. Soy la nueva participante de un reality show de Canal 13, mamá, que lo anima Raquel Argandoña",0.0155622298421704
1364,2,0.4627053322707011,22,22_verdad_agradecer_emocionado_quiero agradecer,0.3794523955545184,14.0,14_ho_ho ho_aplauso_muchas,0.0832529367161827,Paulo Iglesias,2005,2000,22,22_verdad_agradecer_emocionado_quiero agradecer,"Oye, vamos a hablar un poco sobre sobre el amor. Vamos a hablar un poco sobre el amor. Porque Gracias. Gracias. Gracias, se pasaron, se pasaron. Se pasaron. Gra",0.29619945883833565
4039,2,0.2295406160735204,5,5_colegio_niños_papá_hijo,0.1463725985250588,11.0,11_hijos_mamá_papá_hijo,0.0831680175484616,Alison Mandel,2024,2020,5,5_colegio_niños_papá_hijo,"cada uno, cuatro niños. Y de repente, ""Mi hijo, mi hijo."" Pregunta, ""¿Y cuánta plata vamos a hacer?"" Mira, el colegio culiao se paga en UF. Un niño dice, ""Luca,",0.06320458097659719
3965,2,0.17701345398631518,6,6_quinta_vergara_público_quinta vergara,0.093988944152986,14.0,14_ho_ho ho_aplauso_muchas,0.0830245098333292,Rodrigo Villegas,2023,2020,6,6_quinta_vergara_público_quinta vergara,"Propongo que lo hagamos de forma distinta. Que la gaviota la pidan, pero la pidan así. Vamos, los tres. Señoras y señores, en menos de 1 minuto. Se lleva. Ya ha",0.01096443431965681
4512,2,0.18053779162683808,22,22_verdad_agradecer_emocionado_quiero agradecer,0.0975304105592,14.0,14_ho_ho ho_aplauso_muchas,0.0830073810676381,Pedro Ruminot,2025,2020,6,6_quinta_vergara_público_quinta vergara,"En este show si a mí me va muy bien, very well. Al final la gente grita por un premio. Tú tienes que parar es la corneta de plata. ¿Ya? Y después la corneta de ",0.014523029491561909
1104,2,0.1723781878933155,17,17_natalia_chiqui_alison_javiera,0.0894421221038024,6.0,6_quinta_vergara_público_quinta vergara,0.0829360657895131,Millenium Show,2001,2000,3,3_humor_quinta_quinta vergara_vergara,"Linda Vergara. Con rutinas que marcan, que marcan toda la experiencia de tantos años en la calle. Su escenario: el Paseo Omar, la Plaza de Armas, pasando una ma",0.006506056314289299
3000,2,0.2624035779324346,6,6_quinta_vergara_público_quinta vergara,0.179470912473203,17.0,17_natalia_chiqui_alison_javiera,0.0829326654592316,"Carlos ""El Mono"" Sánchez",2017,2010,6,6_quinta_vergara_público_quinta vergara,"Si el público agradece tu humor, es humor blanco, sencillo, familiar. Está Carlos, estás emocionadísimo. Hoy día cuando llegó a la Quinta Vergara te observé —tú",0.09653824701397139
4402,2,0.23250124959734308,5,5_colegio_niños_papá_hijo,0.1496118541094485,11.0,11_hijos_mamá_papá_hijo,0.0828893954878946,Edo Caroe,2025,2020,5,5_colegio_niños_papá_hijo,"Cualquier duda que hay en la casa, usted le pregunta a Martín. Mi hija le pregunta cosas a Martín, no a mí, a Martín. Porque Martín ya tuvo más vida universitar",0.06672245862155389
2998,2,0.2543192957381405,6,6_quinta_vergara_público_quinta vergara,0.1715516556599801,17.0,17_natalia_chiqui_alison_javiera,0.0827676400781604,"Carlos ""El Mono"" Sánchez",2017,2010,6,6_quinta_vergara_público_quinta vergara,"Hay momentos, Carlos, el mono que no hay que decir nada, que solamente hay que escuchar. Hay momentos en que la emoción puede más que mil palabras. compadre. Us",0.0887840155818197
4149,2,0.2705561716962159,10,10_maestro_hora hora_ruperto_hora,0.1878361106952099,2.0,2_chiste_programa_hoy hoy_chistes,0.082720061001006,Lucho Miranda,2024,2020,10,10_maestro_hora hora_ruperto_hora,"En 8 años nunca hice una factura, nunca hice una declaración de renta unida, mientras que en 4 años estándar, en 4 años de stand-up ya estoy en el festival con ",0.10511604969420389
3538,2,0.2270458592192136,11,11_hijos_mamá_papá_hijo,0.1443280928621682,16.0,16_comida_comer_dieta_mamá,0.0827177663570454,Javiera Contador,2020,2020,11,11_hijos_mamá_papá_hijo,"de cuatro hermanos, nosotros somos cuatro hijos de tres papás, ¿ya? No se queden callados, huevón, no juzguen a mi mamá. Hey. Hey, mi mamá es la mejor mamá del ",0.061610326505122784
2399,2,0.2026688229759328,13,13_ay ay_salta salta_salta_ay,0.1199667867573817,29.0,29_reggaeton_calmado_dale_ten,0.0827020362185511,Dinamita Show,2015,2010,13,13_ay ay_salta salta_salta_ay,"Ya, vamos a beber tú y yo. Dice así, espérate. Somos los lobos marinos, viajamos en un buque de guerra, en el fondo la mar no se puede tomar, hay que tomar en l",0.037264750538830604
4403,2,0.23307664832881142,5,5_colegio_niños_papá_hijo,0.1504768847904054,11.0,11_hijos_mamá_papá_hijo,0.082599763538406,Edo Caroe,2025,2020,5,5_colegio_niños_papá_hijo,qué mierda se hace? Tengo que bajar la ventana y cagarme frío. Al mismo tiempo quiero llevarme bien con Martín porque es la persona que mi hija quiere en este m,0.0678771212519994
1873,2,0.4207699477313353,6,6_quinta_vergara_público_quinta vergara,0.3383262521257732,14.0,14_ho_ho ho_aplauso_muchas,0.0824436956055621,Óscar Gangas,2011,2010,6,6_quinta_vergara_público_quinta vergara,"Efectivamente, se agachó a recoger los 3000 pesos y los dos se fueron al infierno. Dijo que era un desafío pendiente, una deuda que merecía ser pagada. Y hoy no",0.25588255652021114
1048,2,0.3752771919870324,17,17_natalia_chiqui_alison_javiera,0.2929065586999286,19.0,19_través_mar_viña_viña mar,0.0823706332871038,Memo Bunke y Natalia Cuevas,2001,2000,17,17_natalia_chiqui_alison_javiera,"Dale, oh. ¿Sabés qué más? Veamos tele. Okay, qué rico, buena onda. Bienvenidos. Les habla su amiga Eli, 20 teléfonos, 40 fax, tarros con petilla. Señor, les dig",0.2105359254128248
3551,2,0.2382859392708529,11,11_hijos_mamá_papá_hijo,0.155970647244033,5.0,5_colegio_niños_papá_hijo,0.0823152920268199,Javiera Contador,2020,2020,11,11_hijos_mamá_papá_hijo,"Y por qué los conozco? Y el mío con el chupete. Entonces yo esta situación me pone como nerviosa, miro a mi hijo y le digo, ""Sácate el chupete."" ¿Qué? Sácate el",0.0736553552172131
4212,2,0.1935280169530725,6,6_quinta_vergara_público_quinta vergara,0.1112402683613181,17.0,17_natalia_chiqui_alison_javiera,0.0822877485917544,Sergio Freire,2024,2020,6,6_quinta_vergara_público_quinta vergara,"Una figura clave del humor actual, actor, productor, escritor, técnico electromecánico, pero sobre todo un tremendo comediante que ha vuelto a triunfar en Viña.",0.0289525197695637
3868,2,0.3262743298396646,2,2_chiste_programa_hoy hoy_chistes,0.2440583190105185,28.0,28_puta puta_noticias_puta_ta,0.0822160108291461,Diego Urrutia,2023,2020,2,2_chiste_programa_hoy hoy_chistes,"Nos ponemos a ver tele, pero siempre los programas que a ella le gustan, ¿cachái? Entonces yo paso tarde entera viendo Pasión de Gavilanes, viendo La Rosa de Gu",0.1618423081813724
3624,2,0.47525142039698987,6,6_quinta_vergara_público_quinta vergara,0.3931803764634228,14.0,14_ho_ho ho_aplauso_muchas,0.0820710439335671,Ernesto Belloni,2020,2020,6,6_quinta_vergara_público_quinta vergara,"35 años en la quinta Vergara. Pero hoy tuvimos nuestra recompensa, Ernesto, y aquí está. Muchas gracias y mira cómo te aplaude la quinta Vergara. En la sincerid",0.31110933252985573
4329,2,0.2344082303676893,5,5_colegio_niños_papá_hijo,0.1523507185017482,11.0,11_hijos_mamá_papá_hijo,0.0820575118659411,"Daniela ""Chiqui"" Aguayo",2025,2020,5,5_colegio_niños_papá_hijo,"Lo de los memes me preocupó. Lo de escrito ni se puede googlear. Sé que llegamos a la casa, la conversación más seria que yo he tenido con mi hija desde entonce",0.0702932066358071
294,2,0.17245088973648842,3,3_humor_quinta_quinta vergara_vergara,0.0905323764775041,17.0,17_natalia_chiqui_alison_javiera,0.0819185132589843,Hermógenes Conache,1991,1990,3,3_humor_quinta_quinta vergara_vergara,El aplauso cariñoso de la Quinta Vergara. Cuando el humor triunfa ante un espectáculo de tal magnitud como es el Festival de Viña. Una mujer que ha vivido junto,0.008613863218519799
171,2,0.2334549130741096,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1515505516255142,21.0,21_buenas noches_noches_buenas_pecadora,0.0819043614485954,Hugo Varela,1989,1980,22,22_verdad_agradecer_emocionado_quiero agradecer,"¡Amigas y amigos! ¡Amigas y amigos! Tengan todos ustedes muy buenas noches. Buenas noches. De pie... No, no, no, no, está bien. Bueno, es una alegría enorme par",0.0696461901769188
3248,2,0.2590808704882057,11,11_hijos_mamá_papá_hijo,0.1772373350877422,16.0,16_comida_comer_dieta_mamá,0.0818435354004635,Jenny Cavallo,2018,2010,11,11_hijos_mamá_papá_hijo,"Ya pues mijita, ya, vaya a sacudir el chuapino. ¿Qué? Y tu mamá es como, ya pues mi amor, ya pues, córtala, ya. Calla, culear. La misma señora que a los 18 te l",0.0953937996872787
991,2,0.18830793883926328,2,2_chiste_programa_hoy hoy_chistes,0.106467150277318,10.0,10_maestro_hora hora_ruperto_hora,0.0818407885619453,Dino Gordillo,2000,2000,2,2_chiste_programa_hoy hoy_chistes,"había un negrito que estaba agonizando, el pobre negro, tenía miedo de morir, no sabía para dónde se iba a ir. Y la familia le dijo: «Mira, no te preocupes, hij",0.024626361715372705
2116,2,0.1697337401666894,13,13_ay ay_salta salta_salta_ay,0.0879801806281892,29.0,29_reggaeton_calmado_dale_ten,0.0817535595385002,Nancho Parra,2013,2010,25,25_bailar_fiesta_bailemos_baile,"Calambres en un testículo, espérate, para, para. Ahí se fue, ahí, ahí y pasó. Un día una fiesta aquí en la prisión, la gente de los presos se empezó a tocar, su",0.006226621089688994
1151,2,0.313306920393125,17,17_natalia_chiqui_alison_javiera,0.2315940584147671,19.0,19_través_mar_viña_viña mar,0.0817128619783579,Gloria Benavides,2002,2000,17,17_natalia_chiqui_alison_javiera,"Pero a lo mejor queda alguna copucha. Dorita. Vamos a ver, a lo mejor... a lo mejor todos recuperarán por un instante a la Cuatro, aunque sea lo último esta noc",0.14988119643640918
1763,2,0.2890307110276049,6,6_quinta_vergara_público_quinta vergara,0.2073395762447573,14.0,14_ho_ho ho_aplauso_muchas,0.0816911347828476,Dinamita Show,2009,2000,6,6_quinta_vergara_público_quinta vergara,"Un aplauso más grande, más cariñoso, un reencuentro tan esperado, un momento tan lindo que hemos vivido esta noche aquí en la Quinta Vergara. Estamos muy felice",0.12564844146190968
40,2,0.2102811004472357,11,11_hijos_mamá_papá_hijo,0.128613682953268,5.0,5_colegio_niños_papá_hijo,0.0816674174939677,Hugo Goodman,1974,1970,11,11_hijos_mamá_papá_hijo,"Que he llegado aquí a mi patria, yo aquí tengo mi hijo, mi hijo tiene 5 años, lo fui a visitar, le digo, ""A ver, Huguito, dime una mentira, papá."" Ay, estos niñ",0.04694626545930029
2478,2,0.2930373010408525,6,6_quinta_vergara_público_quinta vergara,0.2114137096940735,17.0,17_natalia_chiqui_alison_javiera,0.081623591346779,Huaso Filomeno,2015,2010,6,6_quinta_vergara_público_quinta vergara,"Hasta siempre, Villa. Fue la presentación del Guacito, del Guaso Filomeno. Que esta noche recibe todo el cariño y el aplauso de la Quinta Vergara. Roger Jara. R",0.12979011834729448
3407,2,0.232653032217719,17,17_natalia_chiqui_alison_javiera,0.1511045222907212,3.0,3_humor_quinta_quinta vergara_vergara,0.0815485099269978,Felipe Avello,2019,2010,7,7_vieja_suegra_abuela_abuelita,"Le dijeron a la vieja Irma, la vieja, ¿está viva todavía la señora Irma? Se supone la mejor costurera en Lota. Cuando voy a ver el traje, un short negro Unas ba",0.06955601236372339
3578,2,0.1710298771279714,27,27_soltera_bebé_arturo vidal_tinder,0.0895538315587935,15.0,15_hombres_mujeres_mujer_hombre,0.0814760455691779,Javiera Contador,2020,2020,16,16_comida_comer_dieta_mamá,"subo un 51, te bajo un 43, pero nunca un 6%. Lo que descubrí es que la libertad es lo más lindo de la vida y los complejos te hacen ser menos libre y tenemos un",0.008077785989615602
3162,2,0.20280197930648108,3,3_humor_quinta_quinta vergara_vergara,0.1213420824546336,2.0,2_chiste_programa_hoy hoy_chistes,0.0814598968518475,Bombo Fica,2018,2010,6,6_quinta_vergara_público_quinta vergara,"mirada hacia el pasado. Porque la única manera de poder enfrentar este futuro, o sea, este este presente con un futuro es tener conciencia del pasado. Y en el e",0.0398821856027861
