id,segment_idx,show,year,date,festival,event_name,youtube_url,start_time_seconds,end_time_seconds,duration_seconds,text,source_row_index,model_text,model_decade,topic_initial,topic_final,topic_name_initial,topic_name_final,is_outlier_initial,is_outlier_final,max_topic_probability
175,39,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,3365.0,3527.0,162.0,"¿Ya? Esto yo lo hago así, a la cuenta de tres y la palabra mágica power. Se hace realidad. ¿Me ayudarían? Ya. Uno, dos, tres. ¡Vamos! Señoras y señores, bienvenidos a la fiesta más importante de estos últimos años sin lugar a dudas, evidentemente, aún cuando incluso porque no, claro que sí, porque no power. ¡Ah! Claro, claro, el power. Es impresionante porque ante bajo con contra B B B y con todo lo demás incluido Estoy completamente seguro, que claro que sí, ¿por qué no? Power. Chicos, eh, algo hay de acierto en aquella frase, eh, hoy el animador se despide. Porque tenía un llamado muy importante, muy valioso de la música, así que hoy humildemente me quiero rendir un pequeño Y quiero invitar a todos los colaboradores de este gran viaje otoño, invierno, primavera, verano de No, me equivoqué. Quiero presentar a mi ex grupo musical Marciano, por favor. ¿Cómo está Marciano? A lo largo de todo este viaje, aquí está mi instrumento. Chicos, voy a tocar mi último éxito que se llama chip, control, al suprimir. Es un demonio. Espero que les guste, aquí va. Dejá de caer. Muy bien, entonces vamos a un",3363,"¿Ya? Esto yo lo hago así, a la cuenta de tres y la palabra mágica power. Se hace realidad. ¿Me ayudarían? Ya. Uno, dos, tres. ¡Vamos! Señoras y señores, bienvenidos a la fiesta más importante de estos últimos años sin lugar a dudas, evidentemente, aún cuando incluso porque no, claro que sí, porque no power. ¡Ah! Claro, claro, el power. Es impresionante porque ante bajo con contra B B B y con todo lo demás incluido Estoy completamente seguro, que claro que sí, ¿por qué no? Power. Chicos, eh, algo hay de acierto en aquella frase, eh, hoy el animador se despide. Porque tenía un llamado muy importante, muy valioso de la música, así que hoy humildemente me quiero rendir un pequeño Y quiero invitar a todos los colaboradores de este gran viaje otoño, invierno, primavera, verano de No, me equivoqué. Quiero presentar a mi ex grupo musical Marciano, por favor. ¿Cómo está Marciano? A lo largo de todo este viaje, aquí está mi instrumento. Chicos, voy a tocar mi último éxito que se llama chip, control, al suprimir. Es un demonio. Espero que les guste, aquí va. Dejá de caer. Muy bien, entonces vamos a un",2010,-1,22,-1____,22_verdad_agradecer_emocionado_quiero agradecer,True,False,0.07201174349212355
175,40,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,3527.0,3587.0,60.0,"backstage con Diana Boloco. Diana, ¿estás ahí? Diana. Gracias, chiquillos. Hola, hola. Hola, Diana. ¿Dónde te encuentras? Recuerdo que nos hemos trasladado hasta el casino de Viña del Mar, porque aquí están mucho más centretes y están regalando mango sour. No me digas. Así que está luce, chiquillos. ¿Con qué celebro yo, Diana, y dónde está lo tuyo? Se lo tomaron, porque que son Diana, déjame decirte que estás muy pero muy guapa. Impresionante. ¿Tú encuentras? Claro, el público lo está viendo, impresionante, claro que sí. Te encuentro tan amoroso. Te juro que te encuentro el amor, niño tierno, amoroso. Te mando muchos besitos ¿Dónde? ¿Dónde? Aquí en el cuellito Ya, con este no, si es pervertido. Eh ¿Están con Cristian? No, a Cristian no lo dejaron entrar porque andaba sin corbata muy imenso. Yo le dije, te juro, si te lo advertí. ¿Qué ¿Qué más nos puedes Claro, ¿qué más nos puedes contar, Diana?",3364,"backstage con Diana Boloco. Diana, ¿estás ahí? Diana. Gracias, chiquillos. Hola, hola. Hola, Diana. ¿Dónde te encuentras? Recuerdo que nos hemos trasladado hasta el casino de Viña del Mar, porque aquí están mucho más centretes y están regalando mango sour. No me digas. Así que está luce, chiquillos. ¿Con qué celebro yo, Diana, y dónde está lo tuyo? Se lo tomaron, porque que son Diana, déjame decirte que estás muy pero muy guapa. Impresionante. ¿Tú encuentras? Claro, el público lo está viendo, impresionante, claro que sí. Te encuentro tan amoroso. Te juro que te encuentro el amor, niño tierno, amoroso. Te mando muchos besitos ¿Dónde? ¿Dónde? Aquí en el cuellito Ya, con este no, si es pervertido. Eh ¿Están con Cristian? No, a Cristian no lo dejaron entrar porque andaba sin corbata muy imenso. Yo le dije, te juro, si te lo advertí. ¿Qué ¿Qué más nos puedes Claro, ¿qué más nos puedes contar, Diana?",2010,12,12,12_perro_perrito_selva_lobo,12_perro_perrito_selva_lobo,False,False,0.11606885169864377
175,41,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,3588.0,3701.0,113.0,"Oye, chiquillo, les cuento que cualquier novedad que nosotros tengamos aquí se la vamos a estar informando, así que hoy no sé qué más decirte, está orgullosa. Adelante, Sergio. Muchas gracias, Diana, por ese contacto y seguimos nosotros viviendo Viña 2008. Por supuesto, a través de las pantallas de Canal 13 y Televisión Nacional, ¿cómo que? Flaco, discúlpame, pero me estás interrumpiendo. No, no, no, para, para, para. No, no, no, no, no, para esta cosa. O sea, acá hay un tremendo malentendido. Discúlpame, pero aquí hay un malentendido y tú estás invadiendo mi privacidad, creo que No, no, no, no, no, córtala. No, no, no, córtala, no. Oye, para, para, para, me estáis invadiendo a mí, mi privacidad. Mi privacidad, tú me la estás invadiendo. No, no, no, no, para. ¿Qué pasó? Loco, loco, loco, loco. Hey, hey, hey, yo soy Sergio Lagos. Discúlpame, yo soy Sergio Lagos. Por lo leo con Nicole. Ya. Ya, a ver, a ver, a ver si tú dices que Sergio Lagos Ajá. Okay, yo parto. Muy bien. Evidentemente. Para la de Bebé Viento. Sin lugar a dudas. Que será lo que quiere el negro. Claro que sí, claro que no. Claro que no. Desde luego. Porque sé. ¿Por qué no? Porque Power. sé Power Power Power Eh Eh Eh Ahí no más. Ahí no más. Ahí no más. Ahora hermanitos, así. Está llegando tanto. Eh Eh Eh Qué lindo. La cagó esta wea. ¿Qué te parece? ¿Qué te parece como los dos somos Sergio Lagos? Presentemos al siguiente artista en Viña 2008. Cuando es exactamente la 1 con 20 minutos. Dejamos en este escenario al Guatemalteco, al Trovador, al Inconfundible, al único, al mejor de todos, a Ricardo Arjona.",3365,"Oye, chiquillo, les cuento que cualquier novedad que nosotros tengamos aquí se la vamos a estar informando, así que hoy no sé qué más decirte, está orgullosa. Adelante, Sergio. Muchas gracias, Diana, por ese contacto y seguimos nosotros viviendo Viña 2008. Por supuesto, a través de las pantallas de Canal 13 y Televisión Nacional, ¿cómo que? Flaco, discúlpame, pero me estás interrumpiendo. No, no, no, para, para, para. No, no, no, no, no, para esta cosa. O sea, acá hay un tremendo malentendido. Discúlpame, pero aquí hay un malentendido y tú estás invadiendo mi privacidad, creo que No, no, no, no, no, córtala. No, no, no, córtala, no. Oye, para, para, para, me estáis invadiendo a mí, mi privacidad. Mi privacidad, tú me la estás invadiendo. No, no, no, no, para. ¿Qué pasó? Loco, loco, loco, loco. Hey, hey, hey, yo soy Sergio Lagos. Discúlpame, yo soy Sergio Lagos. Por lo leo con Nicole. Ya. Ya, a ver, a ver, a ver si tú dices que Sergio Lagos Ajá. Okay, yo parto. Muy bien. Evidentemente. Para la de Bebé Viento. Sin lugar a dudas. Que será lo que quiere el negro. Claro que sí, claro que no. Claro que no. Desde luego. Porque sé. ¿Por qué no? Porque Power. sé Power Power Power Eh Eh Eh Ahí no más. Ahí no más. Ahí no más. Ahora hermanitos, así. Está llegando tanto. Eh Eh Eh Qué lindo. La cagó esta wea. ¿Qué te parece? ¿Qué te parece como los dos somos Sergio Lagos? Presentemos al siguiente artista en Viña 2008. Cuando es exactamente la 1 con 20 minutos. Dejamos en este escenario al Guatemalteco, al Trovador, al Inconfundible, al único, al mejor de todos, a Ricardo Arjona.",2010,-1,3,-1____,3_humor_quinta_quinta vergara_vergara,True,False,0.024800344967408208
175,42,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,3718.0,3804.0,86.0,"Estaba bastante nervioso ahí atrás. Me temblaban las piernas, las tres. Las tres veces que he estado acá. Y esta canción se la quiero dedicar a una mujer que me enseñó muchísimas cosas. Me enseñó Que uno más uno es un excelente serial para comenzar el día. Y las mujeres se reúnen en células de zinc. Se un café, se fuma un cigarrito y comienzan a hablar de su tema favorito, mal de nosotros. Pero difícil le va a ser a usted las mujeres encontrarse con un personaje que se pueda plantar justo enfrente, verlas a los ojos y decirles, ""Te conozco desde el pelo hasta la punta de los pies. Sé que roncas por las noches y que duermes de Sé que dices que tienes 20, luego tienes 23. Dime si eres el color de la mitad, dime si eres el de la mitad, de lo que amas de lo que de la libertad.",3366,"Estaba bastante nervioso ahí atrás. Me temblaban las piernas, las tres. Las tres veces que he estado acá. Y esta canción se la quiero dedicar a una mujer que me enseñó muchísimas cosas. Me enseñó Que uno más uno es un excelente serial para comenzar el día. Y las mujeres se reúnen en células de zinc. Se un café, se fuma un cigarrito y comienzan a hablar de su tema favorito, mal de nosotros. Pero difícil le va a ser a usted las mujeres encontrarse con un personaje que se pueda plantar justo enfrente, verlas a los ojos y decirles, ""Te conozco desde el pelo hasta la punta de los pies. Sé que roncas por las noches y que duermes de Sé que dices que tienes 20, luego tienes 23. Dime si eres el color de la mitad, dime si eres el de la mitad, de lo que amas de lo que de la libertad.",2010,-1,8,-1____,8_anthony_amas_your_you,True,False,0.1634467553106439
175,43,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,3814.0,3937.0,123.0,"Muchísimas gracias. La siguiente canción que está interpretando el maestro se llama Señora de cuatro décadas. ¿La conocen? Hay señora de cuatro décadas acá. La voy a cantar igual. Esta canción la compuse hace cuánto, maestro? Hace 20 años atrás. Por lo contrario esa señora hoy tiene más de 60. Ya no nos vemos tanto. Es víctima de la gravedad. Señora de las cuatro pícadas y pisadas de fuego al andar. Su figura ya no es la de los kings. Pero el tiempo no sabe marchitar. Ese tú que se sensual. Y esa fuerza volcánica de su mirar. Señora, no le quite años a su vida. Póngale vida a los años que es mejor. Señora, no le quite años a su vida. Póngale vida a los años que es mejor. Porque no te gusta. Al hacer el amor siente las mismas cosquillas que sin que hace mucho más de 20. No te lo así de repente. Y sucede amalgama perfecta entre experiencia y juventud. Muchísimas gracias, Piña. Todo el amor, todas las historias, todos los momentos todas las situaciones, en especial para todos los señores y en especial para todas las Señoras.",3367,"Muchísimas gracias. La siguiente canción que está interpretando el maestro se llama Señora de cuatro décadas. ¿La conocen? Hay señora de cuatro décadas acá. La voy a cantar igual. Esta canción la compuse hace cuánto, maestro? Hace 20 años atrás. Por lo contrario esa señora hoy tiene más de 60. Ya no nos vemos tanto. Es víctima de la gravedad. Señora de las cuatro pícadas y pisadas de fuego al andar. Su figura ya no es la de los kings. Pero el tiempo no sabe marchitar. Ese tú que se sensual. Y esa fuerza volcánica de su mirar. Señora, no le quite años a su vida. Póngale vida a los años que es mejor. Señora, no le quite años a su vida. Póngale vida a los años que es mejor. Porque no te gusta. Al hacer el amor siente las mismas cosquillas que sin que hace mucho más de 20. No te lo así de repente. Y sucede amalgama perfecta entre experiencia y juventud. Muchísimas gracias, Piña. Todo el amor, todas las historias, todos los momentos todas las situaciones, en especial para todos los señores y en especial para todas las Señoras.",2010,-1,7,-1____,7_vieja_suegra_abuela_abuelita,True,False,0.04729943797850485
175,44,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,3967.0,4105.0,138.0,"Oye. Con ustedes Fito Páez. Vamos, vamos, que podemos, vale. Ayúdame, que está un poquito mal de tiro, con un encuentro maravilloso, se está yendo, ¿verdad? Hacelo, hacelo. ¿Qué es un porquero de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de Rejeos a todos en cuanto en más que la noche. Y los echaron, simplemente lo buscaron. En la quinta tú me entregas, yo te entrego todo mi amor. Yo lo siento desde el borde de la arena. Y los echaron de do, todo el mundo. Todo el mundo. Mhm. Ah. Ah. Ah.",3368,"Oye. Con ustedes Fito Páez. Vamos, vamos, que podemos, vale. Ayúdame, que está un poquito mal de tiro, con un encuentro maravilloso, se está yendo, ¿verdad? Hacelo, hacelo. ¿Qué es un porquero de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de almas de Rejeos a todos en cuanto en más que la noche. Y los echaron, simplemente lo buscaron. En la quinta tú me entregas, yo te entrego todo mi amor. Yo lo siento desde el borde de la arena. Y los echaron de do, todo el mundo. Todo el mundo. Mhm. Ah. Ah. Ah.",2010,-1,1,-1____,1_canción_almas_cantar_vivo vivo,True,False,0.027521942065015476
175,45,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,4136.0,4207.0,71.0,"No hay, no hay. Tante gracias. Mi historia de amor entre ustedes en sesión. Nada más. Mi madre, mi padre, por ahí... Mi señor mano. Muchas gracias. Natalia Romina. Chao, gracias.",3369,"No hay, no hay. Tante gracias. Mi historia de amor entre ustedes en sesión. Nada más. Mi madre, mi padre, por ahí... Mi señor mano. Muchas gracias. Natalia Romina. Chao, gracias.",2010,-1,14,-1____,14_ho_ho ho_aplauso_muchas,True,False,0.02312983663894537
175,46,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,4223.0,4395.0,172.0,"Qué grande Stefan Kramer. Ven, ven para acá, Stefan. Stefan Kramer. Ven para acá. Ven para acá, Stefan. Tremendo show, tremendo artista. Gracias, talento, recibe el aplauso fuerte de la Quinta Vergara. Aplaudimos el talento de una personalidad que sinceramente desde hace mucho tiempo esperábamos descubrir, Esteban. Lo hemos dicho en todos los tonos. Es la personalidad y el artista más luminoso que hemos encontrado en los últimos meses en el humor en Chile. Los saludamos con el cariño y la Quinta Vergara le ha entregado todo hasta este minuto. Muchas gracias. Qué lindo sentirlo. Qué lindo escucharlo también, ¿ah? Muchas gracias. Ya tienes la antorcha de plata. Estefan, ¿podré volver a su casa? Feliz. A dormir. Porque ya, ya está. Bueno, ahí nos vamos. Roncolita, una roncolita, una piscolita. Ya. Bueno, tenemos la antorcha de plata. Tenemos la de oro. Está clarísimo. Tenemos gaviota de plata para Stefan Kramer. Vengan a salir Hola, pues, chiquillo. Vengan a celebrar con Esteban. Esteban Kramer y todas las personalidades que han estado acá junto a su equipo brillante toda la realización. Y los aplaudimos a ustedes y los dejamos con los últimos minutos de humor de Esteban sobre este escenario. Falta Meléndez, quien estuvo el año pasado también con nosotros, aplaude de pie. A Esteban Kramer. ¿Va va va a tener una reunión pequeña? Sí, un segundito, mira. Un segundito, vamos, vamos. Okay. Muchas gracias a todos, imagino que él está recontento con todo. Pero espérate, no va a volver, tenemos que rellenarse supone o no? No, si está ahí, ustedes están haciendo cariño, se están tocando. ¿Se están tocando? Se están tocando eh entre la gente del equipo Vamos a nuestro sector y lo presentamos lo representamos nuevamente. Muy bien, desde allá. Señoras y señores, porque Viña ya lo premió con todo y más. Gaviota, dos antorchas, el aplauso una y otra vez. Queremos presentar la figura de Stefan Kramer.",3370,"Qué grande Stefan Kramer. Ven, ven para acá, Stefan. Stefan Kramer. Ven para acá. Ven para acá, Stefan. Tremendo show, tremendo artista. Gracias, talento, recibe el aplauso fuerte de la Quinta Vergara. Aplaudimos el talento de una personalidad que sinceramente desde hace mucho tiempo esperábamos descubrir, Esteban. Lo hemos dicho en todos los tonos. Es la personalidad y el artista más luminoso que hemos encontrado en los últimos meses en el humor en Chile. Los saludamos con el cariño y la Quinta Vergara le ha entregado todo hasta este minuto. Muchas gracias. Qué lindo sentirlo. Qué lindo escucharlo también, ¿ah? Muchas gracias. Ya tienes la antorcha de plata. Estefan, ¿podré volver a su casa? Feliz. A dormir. Porque ya, ya está. Bueno, ahí nos vamos. Roncolita, una roncolita, una piscolita. Ya. Bueno, tenemos la antorcha de plata. Tenemos la de oro. Está clarísimo. Tenemos gaviota de plata para Stefan Kramer. Vengan a salir Hola, pues, chiquillo. Vengan a celebrar con Esteban. Esteban Kramer y todas las personalidades que han estado acá junto a su equipo brillante toda la realización. Y los aplaudimos a ustedes y los dejamos con los últimos minutos de humor de Esteban sobre este escenario. Falta Meléndez, quien estuvo el año pasado también con nosotros, aplaude de pie. A Esteban Kramer. ¿Va va va a tener una reunión pequeña? Sí, un segundito, mira. Un segundito, vamos, vamos. Okay. Muchas gracias a todos, imagino que él está recontento con todo. Pero espérate, no va a volver, tenemos que rellenarse supone o no? No, si está ahí, ustedes están haciendo cariño, se están tocando. ¿Se están tocando? Se están tocando eh entre la gente del equipo Vamos a nuestro sector y lo presentamos lo representamos nuevamente. Muy bien, desde allá. Señoras y señores, porque Viña ya lo premió con todo y más. Gaviota, dos antorchas, el aplauso una y otra vez. Queremos presentar la figura de Stefan Kramer.",2010,6,6,6_quinta_vergara_público_quinta vergara,6_quinta_vergara_público_quinta vergara,False,False,0.16165998784880692
175,47,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,4429.0,4463.0,34.0,"Este conocimiento público Que lo mejor siempre se deja para el final. Sin embargo, debo decir en estricto rigor que me niego rotundamente a participar de este espectáculo. Ni aunque me lo pidiera Fidel Castro lo haría. Adiós.",3371,"Este conocimiento público Que lo mejor siempre se deja para el final. Sin embargo, debo decir en estricto rigor que me niego rotundamente a participar de este espectáculo. Ni aunque me lo pidiera Fidel Castro lo haría. Adiós.",2010,-1,8,-1____,8_anthony_amas_your_you,True,False,0.05555627421765426
175,48,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,4470.0,4576.0,106.0,"No llego, de aquí me largo de la tele. Ahora soy un rosal, soy Martín y no vengo a reemplazarte. Hoy tengo mi propio celular. Chao, chiquillos, se cansaron de agotos. Nunca los voy a olvidar. Voy a traer este año a Marruecos y no. A ver si levanta esta huevada, que puta que es difícil. Chao, chao. ¿Quiénes son ustedes? ¿Me pides a mí, que lo puedo hacer? Ya estás bailando. Vení, matador, no puedo bailar. Hola, ¿qué tal? Yo soy Tatán Piñera, el dueño de esa canción. No, la cara. No, la cara. Rojo maragual",3372,"No llego, de aquí me largo de la tele. Ahora soy un rosal, soy Martín y no vengo a reemplazarte. Hoy tengo mi propio celular. Chao, chiquillos, se cansaron de agotos. Nunca los voy a olvidar. Voy a traer este año a Marruecos y no. A ver si levanta esta huevada, que puta que es difícil. Chao, chao. ¿Quiénes son ustedes? ¿Me pides a mí, que lo puedo hacer? Ya estás bailando. Vení, matador, no puedo bailar. Hola, ¿qué tal? Yo soy Tatán Piñera, el dueño de esa canción. No, la cara. No, la cara. Rojo maragual",2010,-1,1,-1____,1_canción_almas_cantar_vivo vivo,True,False,0.050198776333679265
175,49,Stefan Kramer,2018,2018-02-22,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=rq1kOT6TR4k,4585.0,4652.0,67.0,"Gracias. Hasta siempre. Gracias, Piña. Hasta siempre. La presentación de Stefan Kramer recogiendo todos los aplausos y todo el cariño del público de la Quinta Vergara. Muchas gracias, Stefan. Un público que se levanta para despedirlo. Chao, Muchas muchas gracias. último aplauso Muchas gracias Stefan Hasta siempre muchas gracias Gran presentación que usé a un excelente 2008 Muchas gracias Power Eso Saluda a mi Muy bien, con esta presentación nosotros damos por cerrado esta etapa de la noche y continuamos porque todavía queda mucho Nos más queda mucho más, Sí nos queda sin geria Banda éxito del 2007, nos queda la competencia, así que seguimos con Viña. Viña 2008. 1 2 3 4 5",3373,"Gracias. Hasta siempre. Gracias, Piña. Hasta siempre. La presentación de Stefan Kramer recogiendo todos los aplausos y todo el cariño del público de la Quinta Vergara. Muchas gracias, Stefan. Un público que se levanta para despedirlo. Chao, Muchas muchas gracias. último aplauso Muchas gracias Stefan Hasta siempre muchas gracias Gran presentación que usé a un excelente 2008 Muchas gracias Power Eso Saluda a mi Muy bien, con esta presentación nosotros damos por cerrado esta etapa de la noche y continuamos porque todavía queda mucho Nos más queda mucho más, Sí nos queda sin geria Banda éxito del 2007, nos queda la competencia, así que seguimos con Viña. Viña 2008. 1 2 3 4 5",2010,6,6,6_quinta_vergara_público_quinta vergara,6_quinta_vergara_público_quinta vergara,False,False,0.1525377473362928
176,0,Alison Mandel,2018,2018-02-23,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=5e5tRFgodxo,5.0,58.0,53.0,"Atención, Quinta Vergara. Ya estamos de regreso aquí en Viña 2018 para seguir viviendo esta cuarta noche de festival. Y ha llegado el momento del humor. Queremos reírnos, queremos pasarlo muy bien. Y nuevamente desde la mirada aguda de una mujer y de una tremenda mediante. Ella es un número asegurado en los escenarios de la stand-up comedy en nuestro país. Una mujer que yo conozco alto, trabajé con ella y tengo que decirle que es inteligente, simpática, sencilla, divertida, entretenida y lo mejor de todo, bien brava. Dejamos sobre este escenario con un fuerte aplauso, mujeres, a Alison Manden.",3374,"Atención, Quinta Vergara. Ya estamos de regreso aquí en Viña 2018 para seguir viviendo esta cuarta noche de festival. Y ha llegado el momento del humor. Queremos reírnos, queremos pasarlo muy bien. Y nuevamente desde la mirada aguda de una mujer y de una tremenda mediante. Ella es un número asegurado en los escenarios de la stand-up comedy en nuestro país. Una mujer que yo conozco alto, trabajé con ella y tengo que decirle que es inteligente, simpática, sencilla, divertida, entretenida y lo mejor de todo, bien brava. Dejamos sobre este escenario con un fuerte aplauso, mujeres, a Alison Manden.",2010,17,17,17_natalia_chiqui_alison_javiera,17_natalia_chiqui_alison_javiera,False,False,1.0
176,1,Alison Mandel,2018,2018-02-23,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=5e5tRFgodxo,74.0,87.0,13.0,"¡Buenas noches, Viña! ¡Qué emoción! Siento una energía increíble esta noche.",3375,"¡Buenas noches, Viña! ¡Qué emoción! Siento una energía increíble esta noche.",2010,-1,22,-1____,22_verdad_agradecer_emocionado_quiero agradecer,True,False,0.08201855627186826
176,2,Alison Mandel,2018,2018-02-23,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=5e5tRFgodxo,90.0,180.0,90.0,"Siento una energía femenina. Y descubrí algo de nosotras. Las mujeres no sabemos resumir una historia. No sabemos contar nada en cortito. Tu amiga te dice, ""Hueona, ¿cómo te fue anoche?"" Y uno, ""Hueona, me desperté Me levanté, me vestí, me alicé el pelo, fui al trabajo, llegué al trabajo cuento corto. Tuvo un pésimo día en la pega, incluso uno hace las voces de la otra gente. Se acercó esa mina que nos cae mal y me dijo como, ""Hola, buena, ¿cómo estáis?"" y yo, ""Hola, buena."" Así lo cuento corto. Volví a mi casa, me arreglé, ya me puse los típicos jeans con la polera blanca, bueno, cuento corto, me fui al carrete, lo vi de lejos, me fui a buscar un copete, me acerqué a él y él me dijo como, ""Hola, ¿cómo estáis?"" ""Yo bien y tú, bien también. ¿Cómo te ha ido?"" ""No, me ha ido bien, a ti bien, no ha ido bien también."" ""Cuento corto."" Me fui a su casa y pasamos la noche juntos. Ay, amiga, esa misma historia contada por dos hombres. Oye, huevón, ¿cómo te fue anoche? Su buena cacha. No hay emoción, no hay sutileza, no hay detalle, es como cuando vais a salir con tu mino y le decís, antes de",3376,"Siento una energía femenina. Y descubrí algo de nosotras. Las mujeres no sabemos resumir una historia. No sabemos contar nada en cortito. Tu amiga te dice, ""Hueona, ¿cómo te fue anoche?"" Y uno, ""Hueona, me desperté Me levanté, me vestí, me alicé el pelo, fui al trabajo, llegué al trabajo cuento corto. Tuvo un pésimo día en la pega, incluso uno hace las voces de la otra gente. Se acercó esa mina que nos cae mal y me dijo como, ""Hola, buena, ¿cómo estáis?"" y yo, ""Hola, buena."" Así lo cuento corto. Volví a mi casa, me arreglé, ya me puse los típicos jeans con la polera blanca, bueno, cuento corto, me fui al carrete, lo vi de lejos, me fui a buscar un copete, me acerqué a él y él me dijo como, ""Hola, ¿cómo estáis?"" ""Yo bien y tú, bien también. ¿Cómo te ha ido?"" ""No, me ha ido bien, a ti bien, no ha ido bien también."" ""Cuento corto."" Me fui a su casa y pasamos la noche juntos. Ay, amiga, esa misma historia contada por dos hombres. Oye, huevón, ¿cómo te fue anoche? Su buena cacha. No hay emoción, no hay sutileza, no hay detalle, es como cuando vais a salir con tu mino y le decís, antes de",2010,-1,7,-1____,7_vieja_suegra_abuela_abuelita,True,False,0.12435097453989867
176,3,Alison Mandel,2018,2018-02-23,LIX,Festival Internacional de la Canción de Viña del Mar 2018,https://www.youtube.com/watch?v=5e5tRFgodxo,180.0,269.0,89.0,"salir. Amor, te tincás en la mitad de la noche, yo te hago un gesto y nos devolvemos antes del carrete y él te dice, ""Obvio, mi amor, entendido."" Okay. Estás en la mitad del carrete, ahí bailando y de repente lo mirás y lo haces como Y él te mira y hace esto. Ah. Vaya, quizás no fui lo suficientemente expresiva. Aquí voy de nuevo. ¿Me estáis hablando a mí? Vámonos, huevón. Vámonos, vámonos, vámonos. Y estáis en eso cuando llega su mejor amigo, que es tu peor enemigo. Y te dice, ""No, no, no seas así. Vos como soy, Alison, te lo querés llevar. No, vos no seas así. ¿Viste que el pobre no sale nunca?"" Y me da una rabia y me quedo bien tranquila esperando que él me defienda. Y no lo hace y de repente el huevón va y le dice a su amigo, ""Pucha, amigo, es que sabe que donde manda la jefa, yo no puedo hacer nada."" Y pienso, le voy a mandar una pequeña señal para que vea que me estoy enojando. ¿Te querés tomar una cerveza más, huevón?",3377,"salir. Amor, te tincás en la mitad de la noche, yo te hago un gesto y nos devolvemos antes del carrete y él te dice, ""Obvio, mi amor, entendido."" Okay. Estás en la mitad del carrete, ahí bailando y de repente lo mirás y lo haces como Y él te mira y hace esto. Ah. Vaya, quizás no fui lo suficientemente expresiva. Aquí voy de nuevo. ¿Me estáis hablando a mí? Vámonos, huevón. Vámonos, vámonos, vámonos. Y estáis en eso cuando llega su mejor amigo, que es tu peor enemigo. Y te dice, ""No, no, no seas así. Vos como soy, Alison, te lo querés llevar. No, vos no seas así. ¿Viste que el pobre no sale nunca?"" Y me da una rabia y me quedo bien tranquila esperando que él me defienda. Y no lo hace y de repente el huevón va y le dice a su amigo, ""Pucha, amigo, es que sabe que donde manda la jefa, yo no puedo hacer nada."" Y pienso, le voy a mandar una pequeña señal para que vea que me estoy enojando. ¿Te querés tomar una cerveza más, huevón?",2010,-1,27,-1____,27_soltera_bebé_arturo vidal_tinder,True,False,0.06810248375818662
